Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2016-07-12,BTCEUR,609.99,609.99,609.99,609.99,0.0,0.0
2016-07-11,BTCEUR,608.9,609.99,600,609.99,4.123,2509.0
2016-07-10,BTCEUR,569.99,570,569.99,570,0.65,370.5
2016-07-09,BTCEUR,570,570,570,570,0.0,0.0
2016-07-08,BTCEUR,570,570,570,570,0.0,0.0
2016-07-07,BTCEUR,570,570,570,570,0.3568,203.39
2016-07-06,BTCEUR,590,590,590,590,0.0,0.0
2016-07-05,BTCEUR,590,590,590,590,0.0,0.0
2016-07-04,BTCEUR,590,590,590,590,0.0,0.0
2016-07-03,BTCEUR,590,590,590,590,0.073,43.07
2016-07-02,BTCEUR,590,590,590,590,0.0,0.0
2016-07-01,BTCEUR,590,590,590,590,0.0,0.0
2016-06-30,BTCEUR,590,600,580,590,0.3718,218.75
2016-06-29,BTCEUR,590,599.24,590,599.24,0.2711,160.0
2016-06-28,BTCEUR,574.01,590,570,590,0.8999,518.94
2016-06-27,BTCEUR,605.86,614.48,574.01,574.01,0.5889,357.4
2016-06-26,BTCEUR,584.65,585.65,565.53,584.65,0.295,171.04
2016-06-25,BTCEUR,743,743,743,743,0.0,0.0
2016-06-24,BTCEUR,581.41,743,581.41,743,0.8404,495.13
2016-06-23,BTCEUR,502.86,502.86,502.86,502.86,0.375,188.59
2016-06-22,BTCEUR,579.71,743.99,571.19,579.71,1.101,703.64
2016-06-21,BTCEUR,535.92,643.99,535.92,590,8.471,4947.65
2016-06-20,BTCEUR,703.99,703.99,636.31,636.31,1.515,988.97
2016-06-19,BTCEUR,701.97,701.97,701.97,701.97,0.0,0.0
2016-06-18,BTCEUR,681.88,704.33,681.88,701.97,1.418,971.79
2016-06-17,BTCEUR,660,743.99,660,690.3,1.938,1344.61
2016-06-16,BTCEUR,662.61,662.61,662.61,662.61,0.9,596.35
2016-06-15,BTCEUR,600,600,600,600,0.25,150.0
2016-06-14,BTCEUR,600,600,600,600,0.743,445.8
2016-06-13,BTCEUR,600,600,600,600,0.15,90.0
2016-06-12,BTCEUR,521.72,521.72,521.72,521.72,0.0,0.0
2016-06-11,BTCEUR,521.72,521.72,521.72,521.72,0.0,0.0
2016-06-10,BTCEUR,490,529.13,490,521.72,3.254,1719.88
2016-06-09,BTCEUR,529.21,529.21,490,490,0.5727,294.42
2016-06-08,BTCEUR,530.08,530.08,530.08,530.08,0.22,116.62
2016-06-07,BTCEUR,489.3,489.3,489.3,489.3,0.0,0.0
2016-06-06,BTCEUR,489.3,489.3,489.3,489.3,0.0,0.0
2016-06-05,BTCEUR,500,500,489.3,489.3,0.6427,319.26
2016-06-04,BTCEUR,489.24,489.24,489.24,489.24,0.0,0.0
2016-06-03,BTCEUR,489.23,489.24,489.23,489.24,1.217,595.43
2016-06-02,BTCEUR,491.16,491.16,489.18,489.18,0.4693,229.82
2016-06-01,BTCEUR,490.47,490.94,490.47,490.94,0.428,210.0
2016-05-31,BTCEUR,494.94,557.99,494.94,557.99,2.081,1155.0
2016-05-30,BTCEUR,460,470,455,455,1.031,475.84
2016-05-29,BTCEUR,457.57,457.57,457.57,457.57,0.0,0.0
2016-05-28,BTCEUR,457.57,457.57,457.57,457.57,0.3278,150.0
2016-05-27,BTCEUR,417.96,417.96,405,417.96,1.342,560.87
2016-05-26,BTCEUR,403,416.99,403,405,0.5152,210.88
2016-05-25,BTCEUR,405,416.78,401,403,1.387,560.53
2016-05-24,BTCEUR,395,412.35,393,402,4.364,1730.93
2016-05-23,BTCEUR,394,396.01,391.04,396.01,0.9534,377.29
2016-05-22,BTCEUR,414.79,414.79,414.79,414.79,0.0,0.0
2016-05-21,BTCEUR,414.79,414.79,414.79,414.79,0.0,0.0
2016-05-20,BTCEUR,414.79,414.79,414.79,414.79,0.0,0.0
2016-05-19,BTCEUR,417.82,417.95,414.79,414.79,5.901,2465.81
2016-05-18,BTCEUR,401,417.95,390.55,395.1,3.986,1639.56
2016-05-17,BTCEUR,401,404,398,401,5.36,2156.27
2016-05-16,BTCEUR,403.01,408,403,404,6.524,2638.82
2016-05-15,BTCEUR,403.01,403.01,403.01,403.01,0.127,51.18
2016-05-14,BTCEUR,401,401,401,401,0.0,0.0
2016-05-13,BTCEUR,401,401,401,401,0.0,0.0
2016-05-12,BTCEUR,406,410,397.01,401,0.769,307.34
2016-05-11,BTCEUR,388.01,414.39,388.01,406,7.684,3173.54
2016-05-10,BTCEUR,392,392,392,392,0.133,52.14
2016-05-09,BTCEUR,392,392,392,392,0.005959,2.336
2016-05-08,BTCEUR,395,395,388.01,388.01,2.995,1165.57
2016-05-07,BTCEUR,410.91,410.91,410.91,410.91,0.2399,98.56
2016-05-06,BTCEUR,397,438.9,391,397,1.917,765.46
2016-05-05,BTCEUR,394,439,388.01,388.01,1.869,743.36
2016-05-04,BTCEUR,390,390,390,390,0.0,0.0
2016-05-03,BTCEUR,390,390,390,390,0.0,0.0
2016-05-02,BTCEUR,397,480,390,390,15.0,6951.85
2016-05-01,BTCEUR,413.11,413.11,413.11,413.11,0.0,0.0
2016-04-30,BTCEUR,413.11,413.11,413.11,413.11,0.0,0.0
2016-04-29,BTCEUR,398,413.11,398,413.11,1.753,724.0
2016-04-28,BTCEUR,394,399,392,398,2.6,1025.33
2016-04-27,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-26,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-25,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-24,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-23,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-22,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-21,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-20,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-19,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-18,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-17,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-16,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-15,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-14,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-13,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-12,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-11,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-10,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-09,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-08,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-07,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-06,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-05,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-04,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-03,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-02,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-04-01,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-31,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-30,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-29,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-28,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-27,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-26,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-25,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-24,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-23,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-22,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-21,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-20,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-19,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-18,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-17,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-16,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-15,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-14,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-13,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-12,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-11,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-10,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-09,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-08,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-07,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-06,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-05,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-04,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-03,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-02,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-03-01,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-02-29,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-02-28,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-02-27,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-02-26,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-02-25,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-02-24,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-02-23,BTCEUR,393.01,393.01,393.01,393.01,0.0,0.0
2016-02-22,BTCEUR,386.44,399,377.25,393.01,2.242,878.16
2016-02-21,BTCEUR,386.44,386.44,386.44,386.44,0.0,0.0
2016-02-20,BTCEUR,378,386.44,378,386.44,0.2531,97.45
2016-02-19,BTCEUR,380,382,372,378,3.945,1492.53
2016-02-18,BTCEUR,377,382,355.27,380,3.009,1125.68
2016-02-17,BTCEUR,365.99,377,363,377,8.815,3256.7
2016-02-16,BTCEUR,386.43,386.43,359,365.99,5.061,1837.42
2016-02-15,BTCEUR,386.43,386.43,386.43,386.43,0.0,0.0
2016-02-14,BTCEUR,386.43,386.43,386.43,386.43,0.0,0.0
2016-02-13,BTCEUR,339,386.43,339,386.43,0.4286,165.6
2016-02-12,BTCEUR,335,344,335,339,5.636,1912.78
2016-02-11,BTCEUR,334,342,331,335,10.59,3584.65
2016-02-10,BTCEUR,334,334,334,334,0.0,0.0
2016-02-09,BTCEUR,330.99,338.99,328,334,61.75,20623.93
2016-02-08,BTCEUR,338,341,330,330.99,4.66,1570.33
2016-02-07,BTCEUR,338,338,338,338,0.0,0.0
2016-02-06,BTCEUR,347,354,331,338,14.51,4942.62
2016-02-05,BTCEUR,348,353,343.14,347,35.71,12438.28
2016-02-04,BTCEUR,338,349,334,348,5.389,1847.11
2016-02-03,BTCEUR,348,351.99,337,338,13.54,4698.8
2016-02-02,BTCEUR,349,353,342,348,3.299,1146.49
2016-02-01,BTCEUR,354,444.99,342,349,9.484,3365.76
2016-01-31,BTCEUR,354,354,354,354,0.0,0.0
2016-01-30,BTCEUR,354,354,354,354,0.0,0.0
2016-01-29,BTCEUR,362,362,345,354,8.132,2878.81
2016-01-28,BTCEUR,369.99,385,352,362,25.08,9039.31
2016-01-27,BTCEUR,370,380,362.05,369.99,11.83,4427.63
2016-01-26,BTCEUR,359,371,359,370,14.62,5353.13
2016-01-25,BTCEUR,395,395,359,359,8.034,2966.75
2016-01-24,BTCEUR,395,395,395,395,0.0,0.0
2016-01-23,BTCEUR,395,395,395,395,0.0,0.0
2016-01-22,BTCEUR,395,395,395,395,0.0,0.0
2016-01-21,BTCEUR,449.94,449.94,390,395,10.7,4205.49
2016-01-20,BTCEUR,362,449.94,362,449.94,5.151,2000.47
2016-01-19,BTCEUR,419.99,419.99,362,362,6.385,2327.96
2016-01-18,BTCEUR,300.69,419.99,300.69,419.99,0.01886,7.92
2016-01-17,BTCEUR,300.69,300.69,300.69,300.69,0.0,0.0
2016-01-16,BTCEUR,362,362,300.38,300.69,7.626,2604.17
2016-01-15,BTCEUR,450,450,362,362,11.68,4657.69
2016-01-14,BTCEUR,450,450,450,450,0.0,0.0
2016-01-13,BTCEUR,450,450,450,450,0.0,0.0
2016-01-12,BTCEUR,450,450,450,450,0.0,0.0
2016-01-11,BTCEUR,403.06,450,403.06,450,1.77,795.0
2016-01-10,BTCEUR,403.06,403.06,403.06,403.06,0.0,0.0
2016-01-09,BTCEUR,403.06,403.06,403.06,403.06,0.0,0.0
2016-01-08,BTCEUR,403.06,403.06,403.06,403.06,0.0,0.0
2016-01-07,BTCEUR,403.06,403.06,403.06,403.06,0.0,0.0
2016-01-06,BTCEUR,403.75,405,403.06,403.06,0.4129,166.58
2016-01-05,BTCEUR,408.6,420,403.73,403.75,0.1309,53.05
2016-01-04,BTCEUR,565,565,407.49,408.6,1.782,727.84
2016-01-03,BTCEUR,499.5,565,484.95,565,7.329,3657.9
2016-01-02,BTCEUR,499.5,499.5,499.5,499.5,0.0,0.0
2016-01-01,BTCEUR,499.5,499.5,499.5,499.5,0.0,0.0
2015-12-31,BTCEUR,499.97,499.97,499.5,499.5,0.003003,1.5
2015-12-30,BTCEUR,500,500,499.97,499.97,0.008,4.0
2015-12-29,BTCEUR,500,500,500,500,0.0,0.0
2015-12-28,BTCEUR,500,500,500,500,0.0,0.0
2015-12-27,BTCEUR,500,500,500,500,0.0,0.0
2015-12-26,BTCEUR,500,500,500,500,0.0,0.0
2015-12-25,BTCEUR,500,500,500,500,0.0,0.0
2015-12-24,BTCEUR,500,500,500,500,0.0,0.0
2015-12-23,BTCEUR,500,500,500,500,0.0,0.0
2015-12-22,BTCEUR,410,500,410,500,2.124,1060.96
2015-12-21,BTCEUR,425,425,409.99,410,1.407,576.92
2015-12-20,BTCEUR,425,425,425,425,0.0,0.0
2015-12-19,BTCEUR,425,425,425,425,0.0,0.0
2015-12-18,BTCEUR,425,425,425,425,0.0,0.0
2015-12-17,BTCEUR,499.81,499.81,425,425,3.178,1350.81
2015-12-16,BTCEUR,499.81,499.81,499.81,499.81,0.0,0.0
2015-12-15,BTCEUR,415.2,499.81,415.2,499.81,0.06398,31.98
2015-12-14,BTCEUR,395,415.2,395,415.2,1.288,534.74
2015-12-13,BTCEUR,395,395,395,395,0.0,0.0
2015-12-12,BTCEUR,499.15,499.15,395,395,21.9,8890.9
2015-12-11,BTCEUR,300.32,499.15,300.32,499.15,0.04009,20.01
2015-12-10,BTCEUR,377.99,377.99,300.13,300.32,0.03344,10.04
2015-12-09,BTCEUR,373.57,378,373.57,377.99,0.5752,217.26
2015-12-08,BTCEUR,373.99,373.99,373.57,373.57,0.09399,35.11
2015-12-07,BTCEUR,375,375,373.99,373.99,0.615,230.0
2015-12-06,BTCEUR,370,375,370,375,2.825,1059.52
2015-12-05,BTCEUR,370,370,370,370,0.0,0.0
2015-12-04,BTCEUR,370,370,370,370,0.0,0.0
2015-12-03,BTCEUR,370,370,370,370,0.0,0.0
2015-12-02,BTCEUR,370.01,380,345,370,21.91,7991.17
2015-12-01,BTCEUR,355.2,370.01,355.2,370.01,0.4078,150.89
2015-11-30,BTCEUR,340,355.2,340,355.2,0.8141,289.05
2015-11-29,BTCEUR,340,340,340,340,0.0,0.0
2015-11-28,BTCEUR,349.93,349.93,340,340,8.294,2820.0
2015-11-27,BTCEUR,349.93,349.93,349.93,349.93,0.0,0.0
2015-11-26,BTCEUR,301.49,350,301.49,349.93,12.0,4175.82
2015-11-25,BTCEUR,301.49,301.49,301.49,301.49,0.0,0.0
2015-11-24,BTCEUR,301.49,301.49,301.49,301.49,0.0,0.0
2015-11-23,BTCEUR,301.72,301.72,301.49,301.49,0.505,152.26
2015-11-22,BTCEUR,301.72,301.72,301.72,301.72,0.0,0.0
2015-11-21,BTCEUR,370,370,301.72,301.72,0.02636,7.954
2015-11-20,BTCEUR,300.1,370,300.1,370,5.559,2046.0
2015-11-19,BTCEUR,300.1,300.1,300.1,300.1,0.0,0.0
2015-11-18,BTCEUR,300.1,300.1,300.1,300.1,0.0,0.0
2015-11-17,BTCEUR,300.1,300.1,300.1,300.1,0.0,0.0
2015-11-16,BTCEUR,300.1,300.1,300.1,300.1,0.0,0.0
2015-11-15,BTCEUR,300.1,300.1,300.1,300.1,0.0,0.0
2015-11-14,BTCEUR,300.1,300.1,300.1,300.1,0.0,0.0
2015-11-13,BTCEUR,300.1,300.1,300.1,300.1,0.0,0.0
2015-11-12,BTCEUR,300.1,300.1,300.1,300.1,0.0,0.0
2015-11-11,BTCEUR,317.9,471.99,300.1,300.1,5.574,1733.54
2015-11-10,BTCEUR,350,350,317.9,317.9,1.688,551.62
2015-11-09,BTCEUR,350,350,350,350,0.0,0.0
2015-11-08,BTCEUR,350,350,350,350,0.0,0.0
2015-11-07,BTCEUR,350,350,350,350,0.0,0.0
2015-11-06,BTCEUR,284.69,473.4,284.69,350,2.416,925.29
2015-11-05,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-11-04,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-11-03,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-11-02,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-11-01,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-10-31,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-10-30,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-10-29,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-10-28,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-10-27,BTCEUR,284.69,284.69,284.69,284.69,0.0,0.0
2015-10-26,BTCEUR,255,284.69,255,284.69,0.4566,130.0
2015-10-25,BTCEUR,255,255,255,255,0.0,0.0
2015-10-24,BTCEUR,255,255,255,255,0.0,0.0
2015-10-23,BTCEUR,255,255,255,255,0.0,0.0
2015-10-22,BTCEUR,255,255,255,255,0.0,0.0
2015-10-21,BTCEUR,255,255,255,255,0.0,0.0
2015-10-20,BTCEUR,230,255,230,255,0.4059,99.48
2015-10-19,BTCEUR,230,230,230,230,0.0,0.0
2015-10-18,BTCEUR,230,230,230,230,0.0,0.0
2015-10-17,BTCEUR,230,230,230,230,0.0,0.0
2015-10-16,BTCEUR,251.99,251.99,228.99,230,2.22,510.07
2015-10-15,BTCEUR,251.99,251.99,251.99,251.99,0.0,0.0
2015-10-14,BTCEUR,251.99,251.99,251.99,251.99,0.0,0.0
2015-10-13,BTCEUR,251.99,251.99,251.99,251.99,0.0,0.0
2015-10-12,BTCEUR,251.99,251.99,251.99,251.99,0.0,0.0
2015-10-11,BTCEUR,251.99,251.99,251.99,251.99,0.0,0.0
2015-10-10,BTCEUR,251.99,251.99,251.99,251.99,0.0,0.0
2015-10-09,BTCEUR,201,251.99,201,251.99,5.739,1347.1
2015-10-08,BTCEUR,201,201,201,201,0.0,0.0
2015-10-07,BTCEUR,201,201,201,201,0.0,0.0
2015-10-06,BTCEUR,201,201,201,201,0.0,0.0
2015-10-05,BTCEUR,201,201,201,201,0.0,0.0
2015-10-04,BTCEUR,201,201,201,201,0.0,0.0
2015-10-03,BTCEUR,227.99,227.99,201,201,1.996,402.75
2015-10-02,BTCEUR,229.99,229.99,227.99,227.99,0.313,71.37
2015-10-01,BTCEUR,214.99,229.99,214.99,229.99,0.1044,24.0
2015-09-30,BTCEUR,214.99,214.99,214.99,214.99,0.0,0.0
2015-09-29,BTCEUR,214.99,214.99,214.99,214.99,0.0,0.0
2015-09-28,BTCEUR,228,250,214.99,214.99,16.48,4060.0
2015-09-27,BTCEUR,228,228,228,228,0.0,0.0
2015-09-26,BTCEUR,228,228,228,228,0.0,0.0
2015-09-25,BTCEUR,228,228,228,228,0.0,0.0
2015-09-24,BTCEUR,228,228,228,228,0.3509,80.0
2015-09-23,BTCEUR,230,230,225,228,5.065,1149.99
2015-09-22,BTCEUR,230,230,230,230,0.0,0.0
2015-09-21,BTCEUR,230,230,230,230,0.0,0.0
2015-09-20,BTCEUR,230,230,230,230,0.0,0.0
2015-09-19,BTCEUR,230,230,230,230,0.0,0.0
2015-09-18,BTCEUR,230,230,230,230,0.0,0.0
2015-09-17,BTCEUR,265,265,230,230,0.4348,100.0
2015-09-16,BTCEUR,265,265,265,265,0.0,0.0
2015-09-15,BTCEUR,265,265,265,265,0.0,0.0
2015-09-14,BTCEUR,265,265,265,265,0.0,0.0
2015-09-13,BTCEUR,265,265,265,265,0.0,0.0
2015-09-12,BTCEUR,265,265,265,265,0.0,0.0
2015-09-11,BTCEUR,265,265,265,265,0.0,0.0
2015-09-10,BTCEUR,265,265,265,265,0.0,0.0
2015-09-09,BTCEUR,240,270,240,265,7.698,1999.89
2015-09-08,BTCEUR,225.01,240,196,240,2.461,494.22
2015-09-07,BTCEUR,225.01,225.01,225.01,225.01,0.0,0.0
2015-09-06,BTCEUR,225.01,225.01,225.01,225.01,0.0,0.0
2015-09-05,BTCEUR,225.01,225.01,225.01,225.01,0.0,0.0
2015-09-04,BTCEUR,225.01,225.01,225.01,225.01,0.0,0.0
2015-09-03,BTCEUR,225.01,225.01,225.01,225.01,0.0,0.0
2015-09-02,BTCEUR,225.1,225.1,225.01,225.01,11.48,2583.43
2015-09-01,BTCEUR,220,230.01,220,225.1,16.47,3731.54
2015-08-31,BTCEUR,185.7,230,185.7,220,6.537,1456.62
2015-08-30,BTCEUR,185.7,185.7,185.7,185.7,0.0,0.0
2015-08-29,BTCEUR,185.7,185.7,185.7,185.7,0.0,0.0
2015-08-28,BTCEUR,196,196,185.7,185.7,0.7185,133.56
2015-08-27,BTCEUR,196,196,196,196,0.0,0.0
2015-08-26,BTCEUR,196,196,196,196,0.0,0.0
2015-08-25,BTCEUR,194.65,196,190,196,1.581,304.73
2015-08-24,BTCEUR,220,220,194.65,194.65,3.266,668.13
2015-08-23,BTCEUR,210.5,210.5,210.5,210.5,0.5753,121.09
2015-08-22,BTCEUR,214.75,214.75,210.5,210.5,5.566,1186.85
2015-08-21,BTCEUR,216.05,400,214.75,214.75,6.485,1508.83
2015-08-20,BTCEUR,216.05,216.05,216.05,216.05,0.0,0.0
2015-08-19,BTCEUR,235,235,216.05,216.05,5.576,1227.47
2015-08-18,BTCEUR,236.5,259,235,235,6.88,1692.74
2015-08-17,BTCEUR,260,260,236.5,236.5,0.275,65.05
2015-08-16,BTCEUR,260,260,260,260,0.0,0.0
2015-08-15,BTCEUR,260,260,260,260,0.0,0.0
2015-08-14,BTCEUR,260,260,260,260,0.0,0.0
2015-08-13,BTCEUR,260,260,260,260,0.0,0.0
2015-08-12,BTCEUR,260,260,260,260,0.0,0.0
2015-08-11,BTCEUR,260,260,260,260,0.0,0.0
2015-08-10,BTCEUR,290,290,260,260,3.931,1022.13
2015-08-09,BTCEUR,290,290,290,290,0.0,0.0
2015-08-08,BTCEUR,290,290,290,290,0.0,0.0
2015-08-07,BTCEUR,400,400,280,290,3.453,997.25
2015-08-06,BTCEUR,400,400,400,400,0.0,0.0
2015-08-05,BTCEUR,400,400,400,400,0.0,0.0
2015-08-04,BTCEUR,400,400,400,400,0.0,0.0
2015-08-03,BTCEUR,400,400,400,400,0.0,0.0
2015-08-02,BTCEUR,400,400,400,400,0.0,0.0
2015-08-01,BTCEUR,400,400,400,400,0.0,0.0
2015-07-31,BTCEUR,236.5,400,236.5,400,0.1551,50.0
2015-07-30,BTCEUR,236.5,236.5,236.5,236.5,0.0,0.0
2015-07-29,BTCEUR,236.5,236.5,236.5,236.5,0.0,0.0
2015-07-28,BTCEUR,245,246,236.5,236.5,0.331,81.21
2015-07-27,BTCEUR,245,245,245,245,0.0,0.0
2015-07-26,BTCEUR,245,245,245,245,0.0,0.0
2015-07-25,BTCEUR,245,245,245,245,0.0,0.0
2015-07-24,BTCEUR,245,245,245,245,0.0,0.0
2015-07-23,BTCEUR,269,269,245,245,0.1,24.5
2015-07-22,BTCEUR,264,269,258.5,269,10.67,2808.36
2015-07-21,BTCEUR,271,271,263,264,4.221,1112.08
2015-07-20,BTCEUR,270.1,494.99,260,271,1.229,332.14
2015-07-19,BTCEUR,269.8,270.1,268,270.1,9.756,2624.84
2015-07-18,BTCEUR,258.5,270,258.5,269.8,0.8605,232.27
2015-07-17,BTCEUR,260,260,258.5,258.5,0.2454,63.42
2015-07-16,BTCEUR,262,262,260,260,0.7778,203.17
2015-07-15,BTCEUR,262,262,262,262,0.0,0.0
2015-07-14,BTCEUR,235,270.1,235,262,2.416,649.02
2015-07-13,BTCEUR,235,235,235,235,0.0,0.0
2015-07-12,BTCEUR,235,235,235,235,0.0,0.0
2015-07-11,BTCEUR,235,235,235,235,0.0,0.0
2015-07-10,BTCEUR,235,235,235,235,0.0,0.0
2015-07-09,BTCEUR,235,235,235,235,0.0,0.0
2015-07-08,BTCEUR,235,235,235,235,0.0,0.0
2015-07-07,BTCEUR,235,235,235,235,0.0,0.0
2015-07-06,BTCEUR,247,247,235,235,0.04255,10.0
2015-07-05,BTCEUR,247,247,247,247,0.0,0.0
2015-07-04,BTCEUR,247,247,247,247,0.0,0.0
2015-07-03,BTCEUR,247,247,247,247,0.0,0.0
2015-07-02,BTCEUR,247,247,247,247,0.0,0.0
2015-07-01,BTCEUR,247,247,247,247,0.0,0.0
2015-06-30,BTCEUR,250,250,247,247,1.61,397.63
2015-06-29,BTCEUR,250,250,250,250,0.0,0.0
2015-06-28,BTCEUR,250,250,250,250,0.0,0.0
2015-06-27,BTCEUR,250,250,250,250,0.0,0.0
2015-06-26,BTCEUR,250,250,250,250,0.0,0.0
2015-06-25,BTCEUR,220,250,219.99,250,2.154,500.0
2015-06-24,BTCEUR,220,220,220,220,0.0,0.0
2015-06-23,BTCEUR,214.75,220,214.75,220,1.091,240.0
2015-06-22,BTCEUR,214.75,214.75,214.75,214.75,0.0,0.0
2015-06-21,BTCEUR,214.75,214.75,214.75,214.75,0.0,0.0
2015-06-20,BTCEUR,222,222,214.75,214.75,8.081,1776.76
2015-06-19,BTCEUR,222,222,222,222,0.0,0.0
2015-06-18,BTCEUR,222,222,222,222,0.0,0.0
2015-06-17,BTCEUR,258.99,258.99,222,222,0.2691,59.73
2015-06-16,BTCEUR,228,258.99,228,258.99,0.04722,12.23
2015-06-15,BTCEUR,230.01,231.19,228,228,4.3,987.15
2015-06-14,BTCEUR,239.01,298.99,220,230.01,1.373,321.31
2015-06-13,BTCEUR,289.99,289.99,239.01,239.01,0.45,107.55
2015-06-12,BTCEUR,249,699,230,289.99,11.19,3301.15
2015-06-11,BTCEUR,250,250,210.01,249,0.8967,213.65
2015-06-10,BTCEUR,199.75,250,199.75,250,3.896,899.98
2015-06-09,BTCEUR,199.75,199.75,199.75,199.75,0.0,0.0
2015-06-08,BTCEUR,199.75,199.75,199.75,199.75,0.0,0.0
2015-06-07,BTCEUR,213.01,213.01,199.75,199.75,3.23,651.48
2015-06-06,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
2015-06-05,BTCEUR,209.99,209.99,209.99,209.99,0.0,0.0
